16,710
24,418
32,135
35,365
34,611
40,341
41,390
39,729
51,856
52,415
57,310
56,353
59,430
55,381
55,686
59,618
68,587
64,656
72,397
67,328
72,280
72,711
76,313
79,735
79,439
78,482
80,674
79,422
91,504
93,306
91,535
99,324
94,831
100,436
103,418
102,545
109,524
113,462
116,328
123,167
117,302
124,477
124,550
120,222
118,129
123,182
134,412
136,526
125,612
133,809
128,314
134,206
138,333
141,576
144,254
145,388
147,746
148,123
146,139
150,492
159,812
150,609
156,217
164,723
161,594
165,333
168,435
173,113
177,201
174,309
171,387
178,637
180,355
185,164
190,523
193,488
188,136
190,559
190,285
192,379
192,577
191,98
199,626
202,127
203,77
201,171
202,218
203,364
201,258
205,105
216,506
208,532
215,424
210,57
216,567
220,241
218,283
218,547
221,34
219,157
218,264
222,368
214,410
227,389
226,80
225,523
227,470
227,817
232,297
233,165
238,409
232,146
233,542
233,665
238,57
241,273
244,124
244,311
241,513
245,39
247,443
249,339
251,71
254,57
251,714
265,132
267,694
268,446
262,476
265,616
266,222
272,319
267,384
264,171
268,68
271,55
278,267
271,836
277,725
282,741
275,468
281,513
282,79
277,166
280,754
282,400
282,502
287,623
293,125
290,314
294,484
291,345
296,692
301,595
300,276
296,174
296,186
298,577
299,36
300,657
297,712
299,808
300,27
304,200
299,540
309,758
305,400
309,102
310,359
310,610
307,150
311,380
309,469
315,778
309,557
314,171
323,300
315,571
318,657
318,53
321,551
317,588
318,32
322,425
324,469
327,24
329,446
331,98
326,491
333,601
328,73
332,639
332,384
337,569
332,749
341,235
335,334
333,404
342,161
339,817
342,771
348,538
348,581
345,714
345,304
346,48
344,353
346,470
344,279
348,412
351,617
352,83
354,202
351,382
356,181
352,829
355,677
359,658
361,117
359,293
356,352
368,724
359,640
365,98
364,550
368,585
366,753
364,698
374,832
395,21
372,153
380,129
387,557
392,636
382,102
380,708
381,765
384,175
384,666
396,571
387,325
387,422
394,843
390,703
391,825
397,463
396,275
400,211
401,94
399,307
398,538
405,379
399,782
403,138
408,601
407,332
412,440
418,268
416,308
415,630
417,236
432,344
422,581
431,73
425,402
425,701
432,29
428,110
429,472
430,748
434,370
429,158
433,317
437,570
437,757
439,794
432,493
441,246
438,775
440,229
441,443
443,667
455,407
446,506
445,532
450,777
451,353
453,482
451,324
450,592
451,68
452,204
456,230
454,29
459,302
455,560
460,430
460,458
460,542
462,278
467,652
468,90
470,213
465,75
477,352
476,250
477,734
476,534
474,604
477,122
481,770
479,190
477,149
477,495
486,469
490,562
483,672
493,225
483,632
488,272
489,598
488,645
495,448
494,108
495,495
497,46
498,668
499,619
502,288
506,516
503,147
507,428
508,542
505,596
508,306
510,348
515,411
508,59
512,452
512,577
512,619
519,760
514,637
518,600
522,504
529,307
523,477
526,705
529,332
530,398
529,630
529,355
525,375
533,611
530,54
538,419
535,652
540,285
536,452
540,665
539,369
543,468
547,270
547,333
547,543
546,94
550,695
547,108
552,629
552,42
550,672
557,526
552,605
555,661
553,304
553,177
556,742
560,435
558,498
565,458
573,648
562,366
567,620
568,168
570,512
572,562
571,730
568,321
567,344
567,598
574,82
576,686
574,392
579,611
583,530
585,713
581,498
580,599
582,465
589,632
599,122
598,350
601,599
605,189
615,583
633,284
651,75
644,346
646,94
657,175
655,20
662,744
668,422
671,113
672,398
678,776
677,361
675,100
680,96
683,246
685,879
697,223
705,300
706,400
710,374
710,390
716,682
711,303
719,155
724,501
735,546
741,818
735,872
742,232
740,262
