17,624
19,649
24,550
29,361
31,534
35,801
35,143
42,159
39,745
47,205
52,503
56,520
60,323
59,354
66,367
70,342
80,276
81,408
84,290
91,97
109,810
110,497
118,350
113,832
118,155
117,844
129,714
134,42
130,854
142,93
144,387
150,327
171,534
176,55
176,85
175,519
182,538
201,854
197,497
205,724
205,599
243,67
265,598
257,252
268,363
274,668
277,258
276,238
293,226
299,318
292,354
297,269
298,289
297,374
315,710
311,233
314,733
318,607
326,229
313,674
313,258
316,281
318,329
321,657
322,685
324,357
326,483
332,453
328,630
334,280
331,555
335,667
335,513
336,584
346,255
338,469
345,631
347,177
348,772
349,423
348,651
349,402
371,716
351,485
359,473
357,507
362,557
363,306
362,662
359,333
361,589
365,749
367,168
370,207
369,802
375,413
367,500
371,324
372,648
382,437
383,232
383,286
377,474
382,677
385,777
391,348
388,519
390,497
389,660
395,98
392,246
394,398
395,687
396,322
397,37
403,187
408,52
405,382
406,419
404,458
405,570
406,753
406,328
426,319
422,212
411,94
423,359
418,109
423,498
421,564
425,589
437,267
416,602
427,125
424,188
420,535
431,89
424,381
429,438
429,413
434,156
428,653
431,685
435,579
434,670
436,56
435,347
443,384
446,540
442,457
455,114
448,138
447,428
453,195
454,392
453,568
449,596
451,695
452,18
456,235
467,325
465,212
471,277
465,366
467,440
464,179
469,181
473,536
472,391
482,554
479,465
485,359
487,521
486,405
491,586
494,331
506,462
497,492
493,196
500,384
496,665
501,153
499,401
499,508
507,275
506,343
508,525
507,677
511,432
511,85
508,644
516,365
516,490
517,542
520,115
519,396
523,510
526,669
529,312
527,199
525,159
534,330
532,278
533,368
539,412
538,502
543,671
544,346
549,644
557,365
547,216
548,231
555,441
554,485
563,30
556,193
557,339
563,277
561,244
562,294
571,422
571,443
569,485
572,466
573,653
580,334
587,409
586,116
584,289
577,390
588,445
591,308
602,34
608,235
607,377
613,31
611,136
611,360
616,295
615,70
618,218
619,62
630,158
630,240
638,350
676,742
681,823
697,830
698,849
698,721
716,727
712,579
726,586
727,697
727,710
741,571
744,702
744,600
744,612
746,24
