23,246
20,408
30,603
31,819
28,344
32,567
36,430
44,322
38,771
41,396
44,554
43,267
45,449
48,248
48,345
44,514
48,230
50,364
57,210
62,286
56,468
52,760
49,423
58,800
58,783
54,542
60,814
67,557
67,258
72,771
80,570
76,458
76,593
83,763
82,782
81,528
87,814
90,548
85,530
94,586
89,829
96,454
113,63
104,751
98,804
105,269
106,536
116,245
111,139
115,803
112,446
113,393
117,428
119,167
124,181
128,409
126,499
134,384
130,769
130,145
133,197
136,578
135,817
136,147
143,488
146,525
144,792
145,182
146,403
149,377
152,579
152,232
155,261
155,543
152,561
158,356
161,774
161,75
166,292
166,329
167,312
170,500
168,458
170,273
170,166
174,186
166,588
172,749
170,228
175,764
176,344
173,546
178,431
181,406
192,376
191,290
194,457
196,496
195,744
197,791
202,193
198,418
203,216
211,508
216,562
212,255
208,322
212,398
213,237
215,428
219,522
225,761
216,354
222,542
223,781
221,223
221,290
225,377
224,573
231,501
236,745
238,523
238,233
245,548
250,207
249,321
253,410
251,379
263,110
265,278
268,334
267,161
271,306
269,401
275,183
276,204
278,268
279,346
282,467
292,128
300,425
301,470
301,261
297,140
301,341
307,151
308,138
315,401
310,166
315,763
315,515
314,181
317,496
317,214
316,332
317,742
325,133
323,266
327,156
332,332
331,247
343,551
340,387
335,208
342,480
343,348
342,774
340,117
345,263
346,103
354,321
363,443
364,389
364,412
361,247
379,104
366,331
368,143
371,259
375,502
369,740
377,458
377,164
382,131
381,340
383,421
380,234
391,525
396,260
396,176
397,151
402,191
396,450
404,127
399,216
407,319
407,392
411,460
415,147
412,456
413,444
413,451
422,209
424,300
423,462
425,274
428,127
435,141
436,324
433,403
435,288
444,343
448,195
446,303
451,503
458,134
461,117
456,370
461,281
473,205
466,318
469,371
470,451
484,128
476,338
485,187
492,807
495,199
498,264
502,282
504,167
503,90
506,183
517,385
504,332
511,238
505,808
518,153
515,755
514,132
514,812
524,725
525,139
536,219
537,288
537,352
544,137
540,185
545,708
545,367
550,305
547,334
547,150
561,265
568,160
559,785
560,197
572,284
576,340
581,199
577,692
585,263
580,372
585,319
582,732
592,276
592,248
584,689
585,662
594,292
593,337
596,198
607,234
606,170
603,618
610,525
610,355
610,264
611,557
616,565
618,579
620,224
617,703
622,318
626,165
633,235
642,577
638,279
639,506
651,159
643,664
659,718
664,216
656,258
668,196
688,796
680,634
668,450
682,672
673,586
677,173
679,156
688,568
682,518
694,850
688,191
687,402
695,388
693,842
710,714
712,612
705,353
708,197
706,582
717,750
710,634
715,178
715,152
725,685
726,574
725,645
731,194
751,828
740,778
741,566
742,814
745,599
746,644
