20,512
21,207
18,396
24,621
23,302
20,862
25,662
24,535
30,736
25,452
34,558
28,687
33,712
29,39
29,390
50,181
39,38
35,377
38,94
47,528
49,662
51,211
61,633
63,269
65,227
67,737
74,616
69,763
67,441
66,494
69,831
67,860
73,135
74,659
70,51
68,466
74,463
91,482
84,556
89,580
88,685
83,448
88,109
96,748
90,873
99,286
92,201
98,91
102,241
102,331
113,802
103,80
111,263
113,558
109,204
110,148
109,425
121,451
113,73
121,658
121,751
115,57
119,708
135,298
128,413
129,611
134,136
126,485
129,51
138,167
133,249
144,194
140,580
139,819
142,223
147,488
147,655
142,697
141,430
146,833
148,805
154,452
158,848
151,722
162,597
157,684
170,126
159,62
160,868
163,219
172,738
167,471
176,810
173,49
176,664
181,383
177,690
175,717
187,761
186,578
188,234
184,40
185,213
187,29
192,454
203,646
196,705
200,617
203,495
204,598
205,388
213,547
208,40
214,154
217,694
216,213
221,16
223,737
221,880
225,392
230,190
232,807
231,415
233,495
231,364
232,709
236,644
239,444
239,376
242,537
243,604
242,692
252,579
257,250
246,644
254,393
252,155
265,552
261,366
259,125
270,666
263,630
273,719
266,194
277,339
285,379
287,142
285,83
281,107
290,483
287,470
286,821
296,52
297,860
297,159
297,418
300,652
299,595
303,687
303,282
302,110
301,545
313,469
308,506
313,412
320,363
321,130
314,847
318,860
328,539
324,67
323,30
331,746
332,676
334,589
337,439
331,87
329,618
337,708
334,315
348,333
346,297
350,629
351,58
363,103
363,455
361,262
361,714
358,240
370,424
372,504
362,117
365,282
371,55
374,534
370,158
385,300
389,338
382,649
386,60
395,739
393,606
392,478
388,272
395,79
394,230
397,528
397,17
403,670
407,48
410,568
409,410
410,434
411,456
414,314
414,282
416,712
423,540
420,643
415,477
421,247
418,151
419,445
430,426
428,501
439,294
434,315
446,57
440,267
442,525
450,684
441,719
437,727
447,570
448,610
456,169
461,79
458,128
465,248
456,630
461,627
462,21
465,271
472,551
471,349
473,288
477,318
480,374
484,730
487,705
486,224
487,141
494,259
499,79
492,643
495,350
499,590
500,670
495,25
504,548
512,315
511,183
525,287
510,704
515,235
520,373
525,474
529,622
525,510
523,709
533,409
540,591
534,242
536,343
535,45
535,390
535,441
546,94
541,58
558,121
562,318
544,257
556,689
549,464
558,717
552,19
560,414
559,294
563,522
563,274
565,838
563,87
571,637
581,385
584,436
584,109
588,246
591,518
599,310
594,657
607,260
598,639
598,471
603,553
599,606
603,695
604,65
622,434
605,462
614,287
619,16
617,153
635,640
629,332
626,720
642,509
631,737
629,467
631,368
632,808
627,33
632,825
639,553
644,261
642,577
636,281
638,829
642,96
643,165
645,825
650,328
657,359
661,718
662,682
662,745
655,800
661,538
666,247
674,216
673,160
672,112
671,350
673,621
679,600
672,555
675,469
685,302
678,265
683,546
682,739
682,785
688,515
686,680
688,264
699,579
701,365
697,794
701,381
703,658
709,462
696,207
705,604
711,709
710,433
716,550
716,392
713,742
718,324
719,411
724,588
722,345
727,761
724,739
730,483
732,283
735,518
732,612
735,355
739,426
745,317
745,654
742,722
740,249
742,583
746,389
744,370
745,691
749,619
747,357
