23,112
21,422
23,385
23,84
22,227
22,818
26,853
27,157
30,389
35,468
38,428
39,287
40,384
42,854
46,706
46,817
54,164
48,622
49,213
54,116
49,537
50,764
54,674
64,365
70,494
63,87
67,413
75,323
78,297
76,114
77,867
76,357
79,88
82,691
87,847
91,104
87,81
99,21
89,729
99,59
94,152
99,503
98,167
96,291
107,567
99,615
102,249
101,237
107,300
103,442
105,458
111,325
118,138
113,622
118,672
117,773
112,76
112,395
115,514
116,495
133,189
121,253
120,441
119,464
135,27
124,158
123,94
124,206
125,337
126,614
132,480
139,517
133,660
138,460
134,437
140,587
139,700
140,350
143,635
144,674
139,379
145,775
149,97
149,387
154,730
151,286
153,790
150,768
154,140
156,57
157,329
158,160
158,432
166,520
164,706
175,302
171,688
166,51
166,279
165,204
170,237
170,614
170,648
182,586
191,529
185,136
185,743
189,791
195,65
205,662
193,465
205,323
209,353
201,242
211,283
205,581
208,615
216,217
215,709
218,682
219,516
232,624
227,782
225,503
235,287
236,583
229,40
228,86
230,398
236,261
233,82
249,345
242,21
242,497
253,761
259,276
257,120
256,875
260,728
266,252
258,691
265,813
264,43
260,144
265,501
264,455
273,610
265,159
273,578
276,543
269,698
275,517
278,100
280,754
288,125
289,763
290,529
292,714
291,55
292,216
298,241
298,337
293,161
299,466
299,693
302,594
300,751
305,546
306,46
304,266
306,361
312,125
311,751
316,438
315,579
311,35
319,624
327,381
319,217
326,841
324,451
327,154
322,708
327,47
326,236
338,276
335,573
338,65
339,509
347,606
353,233
345,722
354,827
350,104
357,303
358,496
365,376
359,762
368,54
366,461
368,629
368,430
375,256
375,599
376,689
378,646
382,775
389,712
392,405
387,799
396,378
396,744
407,71
404,477
406,820
409,245
414,641
411,554
412,556
418,763
428,368
425,450
421,173
431,261
434,280
429,118
435,619
434,841
433,306
439,54
438,332
435,701
440,505
441,182
445,345
445,758
449,120
445,404
457,382
460,566
457,207
452,587
471,648
469,465
455,51
461,89
460,713
458,863
467,223
471,321
465,773
472,628
470,167
473,670
479,554
482,694
477,507
481,296
492,87
491,751
495,714
495,782
491,245
493,520
500,840
503,367
500,487
502,207
509,118
511,761
516,688
518,554
512,730
519,855
517,507
525,395
522,783
526,188
531,428
533,220
530,727
536,173
544,465
546,707
550,244
554,803
562,94
552,861
553,271
558,743
554,70
566,522
570,496
565,627
565,690
561,24
563,71
566,218
572,602
571,667
573,262
578,462
585,549
585,749
583,867
587,355
602,631
591,703
598,835
596,37
593,228
600,61
615,183
609,297
611,562
618,539
621,270
619,329
617,511
626,114
624,153
625,299
631,30
633,820
635,692
634,758
633,69
646,533
649,189
639,723
644,652
652,221
645,104
650,496
652,120
656,247
664,828
661,381
664,774
660,470
674,167
672,124
680,595
674,79
680,253
688,718
687,647
687,209
681,462
686,102
686,277
692,676
694,798
695,233
696,180
690,449
695,396
700,830
695,436
698,362
705,480
704,125
708,515
706,412
718,816
722,219
716,291
726,860
722,680
724,310
729,756
731,553
724,170
738,277
732,494
735,253
741,821
751,378
751,688
