17,299
27,407
19,829
27,493
31,181
29,655
28,209
28,806
29,299
35,469
38,554
41,612
47,111
51,500
50,54
50,620
54,513
55,433
65,558
58,409
59,661
61,209
61,789
64,249
73,439
72,450
73,486
77,727
71,27
77,816
81,793
81,142
94,493
97,870
93,467
92,599
94,796
101,661
100,720
102,337
105,263
105,609
105,814
112,793
119,565
129,158
133,485
130,540
131,578
129,563
131,415
133,514
139,603
141,86
140,126
146,562
144,252
148,742
151,790
157,281
153,533
150,721
156,253
158,397
159,548
160,409
163,72
165,465
164,486
173,238
168,749
171,201
177,264
173,193
173,416
178,435
179,476
182,698
182,523
184,553
187,502
192,482
193,590
205,687
201,757
204,613
215,812
203,834
200,873
210,657
203,111
207,92
221,635
206,413
221,554
212,64
213,312
224,281
212,595
219,236
216,844
220,698
220,69
224,738
226,844
226,258
224,670
225,709
225,568
249,822
228,663
232,38
235,186
232,618
239,441
247,60
237,804
237,224
245,170
241,673
237,755
246,761
244,717
247,852
270,656
252,734
252,712
258,188
261,549
267,425
272,514
268,526
268,342
277,566
275,334
276,596
282,721
288,434
284,608
285,800
286,822
286,92
283,707
284,836
288,131
289,307
290,673
299,352
295,743
300,865
295,311
297,684
301,55
307,847
307,501
307,579
310,388
311,16
318,164
320,104
326,833
324,149
334,373
330,249
329,25
332,678
332,275
337,72
337,509
342,96
349,225
345,751
348,19
353,393
358,717
356,42
356,700
357,518
363,67
356,91
367,577
360,770
370,361
369,610
373,215
373,27
381,528
375,539
380,509
380,831
389,202
387,593
382,215
395,542
389,26
400,845
399,475
407,392
408,780
412,829
412,818
432,340
416,847
419,845
427,692
425,393
434,858
429,131
437,380
436,474
437,419
439,437
437,783
439,453
445,399
447,497
439,537
446,874
444,113
463,122
447,676
454,105
454,831
456,261
454,425
456,380
459,410
464,703
461,840
464,348
468,85
473,525
488,695
473,184
474,574
482,328
476,493
479,250
482,291
490,111
486,629
493,494
492,233
497,472
502,356
500,31
498,637
507,453
516,415
503,568
506,264
507,207
512,380
508,624
514,333
520,575
519,521
528,605
527,513
532,626
547,231
532,268
533,365
531,876
534,179
540,552
539,195
540,313
538,534
548,430
547,638
556,264
551,205
558,861
552,409
554,880
557,479
559,179
563,322
562,540
570,296
565,639
564,218
569,453
563,427
571,197
573,404
577,248
579,587
580,185
579,276
581,229
580,512
585,207
586,551
587,634
587,848
589,613
604,317
589,451
596,172
592,435
594,648
598,246
596,266
597,595
596,226
604,186
605,204
604,456
604,552
608,402
609,431
603,150
611,532
620,258
618,340
620,589
619,604
631,465
634,201
633,433
641,162
643,299
638,408
641,834
641,224
641,385
651,484
649,331
655,254
653,542
652,236
657,272
663,410
654,728
662,453
670,340
665,224
671,282
684,470
685,393
696,456
696,371
730,723
