19,528
19,58
24,20
21,807
25,101
28,747
26,418
24,446
28,269
34,668
37,266
41,69
42,520
47,24
43,406
46,101
44,435
44,727
52,702
49,753
50,272
55,800
62,421
59,529
56,737
62,682
57,667
59,240
57,254
72,88
64,18
70,789
75,110
68,257
75,596
74,27
88,294
85,770
88,790
91,45
108,555
94,100
93,472
107,827
101,75
105,376
107,120
108,625
111,660
113,792
106,192
113,294
119,748
115,90
116,49
111,267
115,493
126,444
121,614
118,734
136,72
124,322
131,719
140,266
123,848
124,845
137,290
156,642
152,415
143,621
140,779
144,553
145,575
144,457
149,732
144,391
146,794
152,28
151,193
150,810
154,434
155,466
164,347
168,786
159,175
171,736
168,810
172,49
164,546
171,699
169,140
175,442
173,127
189,713
186,26
180,838
184,683
191,551
191,464
189,633
189,855
192,411
194,425
212,690
207,729
202,599
207,841
208,624
211,421
211,863
219,450
208,36
218,662
217,550
217,49
218,599
229,814
222,284
230,482
221,218
231,145
234,558
230,33
234,430
237,650
238,575
235,207
239,666
245,707
245,316
247,245
243,295
245,523
243,837
249,16
249,149
247,403
252,588
246,429
248,448
256,799
258,277
248,733
251,732
251,839
264,823
261,200
265,493
266,129
270,455
269,337
269,655
273,850
275,256
267,724
280,421
284,630
277,234
277,148
284,519
287,201
287,442
292,608
290,283
288,677
280,804
284,742
285,790
290,314
286,653
300,335
288,562
297,253
298,127
297,794
299,430
310,355
317,752
300,522
308,371
308,867
319,305
326,804
326,281
326,381
325,591
337,210
334,333
333,653
338,420
333,262
339,44
342,578
344,479
347,821
348,862
348,457
353,545
349,564
352,719
348,69
349,747
353,343
354,173
362,368
357,529
375,16
363,578
372,556
368,227
365,310
371,704
377,824
373,61
388,530
368,323
377,800
376,725
376,477
391,462
386,203
410,304
392,228
395,507
393,696
402,184
400,713
408,784
401,328
402,54
395,811
397,570
399,803
406,352
406,762
409,496
423,631
410,461
416,812
418,195
417,700
418,323
418,111
414,515
421,171
422,149
436,239
433,660
427,262
429,763
426,382
428,878
431,843
437,293
440,586
435,701
439,806
439,355
439,560
433,879
441,788
444,183
452,168
449,753
451,534
451,310
456,497
448,684
458,607
456,396
459,778
455,626
456,589
461,726
464,844
458,224
466,202
468,73
470,103
477,627
475,227
472,540
478,258
475,553
472,477
478,517
486,412
476,645
482,725
477,42
484,585
489,53
484,186
495,193
495,776
495,217
497,509
492,529
504,696
494,846
501,814
502,74
510,488
502,462
500,727
498,294
505,30
511,96
504,260
515,683
515,733
515,835
519,610
516,386
516,445
522,580
519,761
527,712
529,347
525,207
533,566
534,55
538,840
531,439
548,456
540,677
535,37
538,725
542,536
538,194
543,381
545,599
573,818
550,433
551,317
546,92
566,77
556,365
552,572
556,40
558,848
553,128
557,527
563,673
561,713
555,494
561,346
561,125
566,589
565,270
571,510
570,654
571,481
570,262
581,294
581,570
579,703
581,379
585,25
592,354
588,68
590,481
592,806
590,651
596,636
597,694
604,125
596,579
599,281
601,326
602,496
605,40
611,19
603,658
608,70
611,678
610,406
611,745
614,545
619,342
618,794
619,633
622,812
619,52
617,272
618,773
621,451
619,498
615,588
622,658
615,531
623,390
632,66
627,324
627,468
632,207
629,410
636,521
632,289
632,701
633,481
641,314
640,22
642,535
637,732
637,697
639,557
639,104
643,278
652,296
650,471
646,746
649,221
655,513
661,28
663,351
664,560
668,241
672,58
665,462
671,584
670,704
668,733
685,430
668,610
675,269
670,419
671,341
685,486
678,403
684,33
679,81
683,342
683,191
689,361
693,169
695,538
693,579
696,612
689,386
698,405
702,63
700,645
702,473
701,124
697,251
705,184
712,283
713,425
708,32
720,378
712,162
718,453
720,621
717,537
715,321
723,44
729,777
733,522
733,547
735,168
739,248
742,400
742,507
748,755
748,37
745,579
750,608
