17,115
35,104
28,545
29,813
32,484
26,768
31,721
29,78
40,310
39,874
46,500
40,736
49,349
46,455
46,279
44,631
55,383
49,799
50,213
54,685
57,869
60,766
62,429
69,616
73,86
72,693
66,538
77,174
80,30
87,149
98,356
98,418
95,170
102,384
96,858
104,610
104,433
104,650
108,533
111,279
110,231
119,878
122,78
122,137
126,850
126,743
123,784
125,157
131,509
137,43
138,309
137,393
131,331
139,688
137,423
140,475
134,116
143,760
137,114
144,571
150,658
155,187
159,130
156,842
162,672
157,816
166,554
157,784
172,498
162,788
173,380
172,855
169,450
173,30
176,84
168,280
173,721
166,781
176,229
176,346
179,308
180,209
184,432
184,828
191,740
191,582
185,602
197,144
197,410
195,561
194,867
197,372
197,659
197,482
199,522
198,533
206,71
208,468
206,612
214,252
214,637
213,221
213,742
226,324
222,765
236,135
237,813
228,490
228,656
223,690
224,161
231,418
235,20
233,878
235,631
242,782
238,590
237,821
247,221
241,793
247,623
250,306
256,181
255,350
263,490
263,548
266,876
261,114
261,785
259,643
259,754
267,421
274,650
282,372
274,441
286,228
284,323
281,110
284,519
289,665
295,870
293,493
288,606
295,815
292,800
308,84
302,533
307,564
299,696
303,235
309,756
303,590
313,185
317,645
317,462
311,107
318,866
319,325
315,596
314,697
320,419
337,509
333,360
333,571
334,548
331,741
337,308
335,847
342,246
347,450
342,843
352,99
346,142
351,663
355,205
348,751
360,827
360,544
368,403
364,758
375,477
374,427
370,874
375,294
374,626
372,273
373,835
381,85
390,243
381,851
388,553
387,200
390,668
395,358
400,814
395,599
396,641
395,519
401,564
409,400
405,457
407,100
409,482
406,198
416,699
416,618
409,334
416,225
421,582
428,131
426,524
420,557
423,273
424,636
421,818
422,866
422,412
427,254
434,801
434,678
441,536
438,709
439,153
440,594
443,366
442,352
451,856
456,169
451,504
458,814
460,840
460,189
456,208
461,591
456,680
464,104
471,490
469,252
475,691
476,706
473,538
476,217
475,426
480,835
482,854
491,660
494,507
503,358
501,223
502,616
500,400
500,819
499,826
510,153
510,424
514,20
516,401
529,379
520,29
526,483
521,517
528,670
529,594
531,570
537,831
551,122
542,162
536,188
536,272
539,702
547,242
549,424
556,852
554,213
564,661
558,397
555,605
560,721
559,519
562,575
570,684
574,204
566,454
570,375
571,430
582,188
575,359
586,114
592,566
585,295
583,271
585,618
589,539
596,631
598,290
597,683
604,830
607,132
611,213
614,262
610,394
620,109
617,82
612,868
623,443
628,656
627,181
631,693
627,776
623,814
637,19
634,50
640,339
651,598
648,676
650,806
654,125
652,414
653,36
663,374
657,46
664,612
668,209
671,234
676,423
675,39
679,695
682,718
689,104
688,526
684,134
692,330
695,742
697,34
697,349
699,762
707,225
709,460
705,400
709,574
709,356
711,426
717,666
719,311
712,324
726,215
728,768
731,652
730,821
730,85
732,455
733,40
737,196
734,728
740,57
737,730
741,731
749,711
750,437
752,813
